rank,player_id,player_name,team_id,A_historical,A_with_reputation,B_recent_era,C_stats_assisted,D_high,D_low,D_medium,FINAL_ENSEMBLE,structural_break_sensitivity,model_disagreement_range,reputation_effect,sim_mean_votes,sim_median_votes,sim_p10,sim_p90,sim_p2_5,sim_p97_5,prob_ge_10,prob_ge_15,prob_ge_20,prob_ge_25,prob_ge_30,prob_ge_35,prob_rank_1,prob_top3_rank,prob_top10_rank,projected_3_vote_games,projected_2_vote_games,projected_1_vote_games
216,12603,Adam Cerra,carlton,0.6783585379953633,0.7674616124095631,0.7079644238917979,0.7053612904740956,0.6945601894826025,0.682408950867173,0.6878095013629194,0.6937306785422064,0.0270027524787322,0.0296058858964346,0.0891030744141998,0.69345,0.0,0.0,3.0,0.0,4.0,3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
217,12689,Gryan Miers,geelong,0.7175669057130057,0.7809165378743321,0.7316956468833716,0.6288899820400983,0.6643607515092614,0.7042653671620693,0.686529982427488,0.6893557306615612,0.0886769236729074,0.1028056648432733,0.0633496321613263,0.68576,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
218,12700,Lachie Schultz,collingwood,0.6844507324584514,0.6775144676737551,0.7225459613121388,0.6421709954330751,0.6590828902432286,0.6781087719046421,0.6696528244995694,0.6772718702703071,0.0422797370253763,0.0803749658790636,-0.0069362647846963,0.67981,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
219,12960,Nathan ODriscoll,fremantle,0.6550871408769725,0.6993590309384552,0.6385170889506986,0.7031722485346481,0.6839382054715781,0.6622999070256241,0.6719169285571592,0.6686029181719043,0.0480851076576755,0.0646551595839495,0.0442718900614826,0.67199,0.0,0.0,2.0,0.0,4.0,3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
220,12340,Harris Andrews,brisbane_lions,0.6546380823808765,0.7431864517138168,0.6215579646010246,0.7098341531537011,0.6877557248445716,0.6629174929968001,0.6739567071513652,0.6673406835953949,0.0551960707728246,0.0882761885526765,0.0885483693329403,0.67074,0.0,0.0,2.0,0.0,3.0,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
221,12670,Conor Nash,hawthorn,0.6350152117082988,0.5672954461388506,0.6518189900712164,0.7123986374810239,0.6814452671719339,0.6466227255742074,0.6620994107287526,0.6654601664013361,0.0773834257727251,0.0773834257727251,-0.0677197655694481,0.66951,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
222,12394,Oscar McDonald,fremantle,0.7151768043599007,0.7110656599715931,0.5116386459177987,0.6602225117655031,0.682204228803262,0.7069336604707411,0.6959428019518614,0.655235170263441,0.0549542925943976,0.203538158442102,-0.0041111443883076,0.65489,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
223,12952,Jake Soligo,adelaide,0.6503731442633884,0.7660443068355997,0.6956210731786457,0.5881219866650214,0.613022449704368,0.6410354706236333,0.6285852391039599,0.6376348248870114,0.062251157598367,0.1074990865136243,0.1156711625722112,0.63591,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
224,13146,Edward Allan,collingwood,0.6101097720136583,0.6780066859984535,0.6231824640446801,0.6662568204753084,0.6437980010906487,0.6185318292829055,0.6297612389752357,0.6323757773814401,0.05614704846165,0.05614704846165,0.0678969139847951,0.63044,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
225,13121,Ethan Read,gold_coast,0.6457522112408858,0.6912296495648598,0.6683744865889799,0.5789417599977188,0.6056659404949857,0.6357306435544108,0.6223685533057773,0.6268930083753963,0.0668104512431669,0.0894327265912611,0.0454774383239739,0.62037,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
226,12695,Willem Drew,port_adelaide,0.6241496273605576,0.5584664428327777,0.6741714536077674,0.5688857093414552,0.5909912765490966,0.6158600396576926,0.6048072560538722,0.614811621303314,0.0552639180191023,0.1052857442663122,-0.0656831845277798,0.6161,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
227,13278,Zeke Uwland,gold_coast,0.641232466615019,0.0,0.5330451631029951,0.6257772488570624,0.6319593359602437,0.6389141839513244,0.6358231403997331,0.6141856796973284,0.0154552177579565,0.1081873035120238,-0.641232466615019,0.61207,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
228,12674,Tom De Koning,st_kilda,0.6359677869422561,0.6803698015848152,0.6002265440008756,0.5810430210460256,0.6030129274047232,0.6277290720579634,0.6167441188787456,0.609595870290475,0.0549247658962305,0.0549247658962305,0.0444020146425591,0.60842,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
229,12656,Brent Daniels,greater_western_sydney,0.611616734376135,0.5909264373798496,0.6218884121991004,0.5938099954728955,0.6009326910341913,0.608945723540649,0.6053843757600011,0.6074387113245943,0.0178067389032394,0.0280784167262049,-0.0206902969962853,0.60566,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
230,12951,Angus Sheldrick,sydney,0.5801191764646071,0.5518382070574342,0.5948049789923834,0.5476929174836879,0.5606634210760556,0.5752552376174692,0.5687699858212855,0.5717071463268406,0.0324262589809192,0.0471120615086955,-0.0282809694071728,0.56909,0.0,0.0,2.0,0.0,3.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
231,13043,Tylar Young,west_coast,0.5902573636398815,0.7861471597127159,0.4794421031120729,0.5757746540777553,0.5815677379026054,0.5880849572055624,0.585188415293137,0.5630253631875755,0.0144827095621261,0.1108152605278085,0.1958897960728344,0.55959,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
232,13021,Sam Darcy,western_bulldogs,0.5933151507519734,0.5893101184930892,0.6304062364923194,0.4549259393230596,0.5102816238946247,0.5725567690376367,0.5448789267518537,0.5522971438999226,0.1383892114289137,0.1754802971692597,-0.0040050322588841,0.5503,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
233,12994,Matt Roberts,sydney,0.5227357054203386,0.5263970725206971,0.5064217400090094,0.5948183446147152,0.5659852889369644,0.5335481012994954,0.5479646291383705,0.5447018360561049,0.0720826391943765,0.0883966046057057,0.0036613671003584,0.5457,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
234,12508,Nic Newman,carlton,0.5307431638199753,0.5488498012410791,0.5292096958234445,0.544199360638184,0.5388168819109004,0.5327615933427067,0.5354528327063484,0.5351461391070421,0.0134561968182086,0.0149896648147395,0.0181066374211037,0.53964,0.0,0.0,2.0,0.0,3.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
235,11967,Jeremy Howe,collingwood,0.5252188639348518,0.5476476326230526,0.5034447006152917,0.5535606116802342,0.5422239125820817,0.5294701260966599,0.5351384756457362,0.5307836429818238,0.0283417477453823,0.0501159110649425,0.0224287686882007,0.53008,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
236,12876,Beau McCreery,collingwood,0.5145868896027896,0.5827263468135744,0.5239018027485024,0.5419541846494361,0.5310072666307774,0.5186919838597867,0.5241654428691158,0.5260284254982583,0.0273672950466464,0.0273672950466464,0.0681394572107847,0.52186,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
237,13099,Caleb Windsor,melbourne,0.5387844408826842,0.5720006522111408,0.5726745253188861,0.4659187317003127,0.4950650153732649,0.527854584505332,0.5132814426688578,0.5200594595560974,0.0728657091823714,0.1067557936185733,0.0332162113284566,0.52147,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
238,12861,Logan McDonald,sydney,0.4889096766420913,0.5018635327184023,0.4969769451850343,0.539350883835093,0.5191744009578926,0.4964758577210421,0.5065640991596423,0.5081775528682307,0.0504412071930016,0.0504412071930016,0.0129538560763109,0.50266,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
239,12933,Joel Jeffrey,gold_coast,0.4861988589408916,0.4902536755967656,0.4593714291778112,0.5596567959402744,0.5302736211405212,0.4972175494907989,0.5119091368906755,0.5065436509380594,0.0734579369993828,0.1002853667624631,0.0040548166558739,0.50543,0.0,0.0,2.0,0.0,3.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
240,13054,Aaron Cadman,greater_western_sydney,0.5033306915490496,0.5241351354534026,0.5405942995171716,0.4803791973591468,0.4895597950351078,0.4998879674205643,0.4952976685825837,0.502750390176208,0.0229514941899027,0.0602151021580247,0.0208044439043529,0.50876,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
241,12863,Braeden Campbell,sydney,0.4642622343134758,0.4632983601987535,0.4801818598047097,0.5571954213369623,0.5200221465275681,0.4782022123670005,0.4967888497716972,0.4999727748699434,0.0929331870234865,0.0929331870234865,-0.0009638741147222,0.49942,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
242,13100,Seth Campbell,richmond,0.5021694887531779,0.5467346750856639,0.5070894886077971,0.4586178290978378,0.4760384929599738,0.495636739804877,0.4869264078738088,0.4879104078447326,0.04355165965534,0.0484716595099593,0.0445651863324859,0.48685,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
243,13212,Matt Carroll,carlton,0.4264607954532067,0.4319165474916107,0.5000316804140271,0.5497301573945761,0.5004224126180281,0.4449511997444124,0.469605072132686,0.4843192491248499,0.1232693619413694,0.1232693619413694,0.005455752038404,0.48608,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
244,13072,Jaspa Fletcher,brisbane_lions,0.4912099406310827,0.5438429688178726,0.4672464350521003,0.4848695657421409,0.4874057156977179,0.4902588843977413,0.4889908094199531,0.4841981083041567,0.0063403748889417,0.0239635055789824,0.0526330281867898,0.48518,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
245,12910,Callum Brown,greater_western_sydney,0.475780510777418,0.5830860232673737,0.488589524991885,0.49205375495068,0.4855444572813751,0.4782214974034074,0.4814761462380597,0.4840379490809531,0.0162732441732619,0.0162732441732619,0.1073055124899556,0.48445,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
246,13057,Josh Weddle,hawthorn,0.4597807513346026,0.5430759487804949,0.4847498215722868,0.5128605709015325,0.4916286430747605,0.467742724269642,0.478358688183028,0.4833525022305649,0.0530798195669298,0.0530798195669298,0.0832951974458923,0.48758,0.0,0.0,2.0,0.0,3.0,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
247,12536,Harry Perryman,collingwood,0.4582671430398435,0.4737861330516261,0.4437784015815676,0.5239525282562005,0.4976783741696572,0.4681199508222972,0.4812570278655683,0.478359279573913,0.0656853852163569,0.0801741266746329,0.0155189900117825,0.4808,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
248,13123,Koltyn Tholstrup,melbourne,0.4599275419532587,0.4831564501512531,0.4378671051272254,0.5145162657092176,0.492680776206834,0.4681158505166525,0.4790335952678443,0.4746215079026376,0.0545887237559589,0.0766491605819921,0.0232289081979943,0.46972,0.0,0.0,2.0,0.0,3.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
249,13036,Mattaes Phillipou,st_kilda,0.474185485407945,0.4972004792608135,0.5114517927142148,0.4455395919377411,0.4569979493259424,0.4698886013875011,0.464159422693475,0.4716126841547337,0.0286458934702039,0.0659122007764737,0.0230149938528684,0.46739,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
250,12351,Jake Lever,melbourne,0.4410416484296771,0.4579508626149872,0.4247068240781411,0.4727891072350608,0.4600901237129074,0.4458037672504845,0.4521532590115613,0.4488862941412542,0.0317474588053837,0.0480822831569197,0.0169092141853101,0.45459,0.0,0.0,2.0,0.0,3.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
251,13132,Daniel Curtin,adelaide,0.4381396514861211,0.4766878875045056,0.3938377265308491,0.466424903153725,0.4551108024866841,0.4423824392362612,0.4480394895697825,0.4391791045787281,0.0282852516676038,0.0725871766228759,0.0385482360183844,0.43959,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
252,12521,Ben Long,gold_coast,0.4942719314195105,0.5034465489422913,0.4294679533911315,0.3432455680823875,0.4036561134172368,0.4716179769189416,0.4414127042515173,0.4284519086458416,0.1510263633371229,0.1510263633371229,0.0091746175227808,0.42239,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
253,12371,Brayden Maynard,collingwood,0.398840737960125,0.3988795637974924,0.4210432797941338,0.4632146055264874,0.4374650584999424,0.4084968180950792,0.4213715916083517,0.4258120999751535,0.0643738675663623,0.0643738675663623,3.882583736736223e-05,0.42787,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
254,12745,Hayden McLean,sydney,0.4462354992095222,0.4756005731328624,0.4332263595723019,0.3939157481639221,0.414843648582162,0.4383875365526818,0.4279235863435619,0.4253217584161178,0.0523197510456,0.0523197510456,0.0293650739233402,0.42553,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
255,13023,Ned Long,collingwood,0.4078943148144544,0.4590132382081283,0.4683695073833003,0.4147874346533391,0.4120301867177852,0.4089282827902871,0.410306906758064,0.4224019452718331,0.0068931198388846,0.0604751925688458,0.0511189233936739,0.4196,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
256,12938,Charlie Comben,north_melbourne,0.3697392870015589,0.4304840504546469,0.3489432552090571,0.5300112085809874,0.4659024399492203,0.3937800752384759,0.4258344595543623,0.421675253195862,0.1602719215794284,0.1810679533719302,0.0607447634530879,0.4259,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
257,12652,Wil Powell,gold_coast,0.3781635512139125,0.3848951413564404,0.3736268043336585,0.504282558787106,0.4538349557578224,0.397081402349891,0.4223052038645272,0.421397854488476,0.1261190075731935,0.1306557544534475,0.0067315901425278,0.42223,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
258,12458,Jack Silvagni,st_kilda,0.4256519815315734,0.4232806230270627,0.4028772496486834,0.4131374014245259,0.4181432334673874,0.4237747945155455,0.4212718784941419,0.4167169321175653,0.0125145801070474,0.0227747318828899,-0.0023713585045106,0.41472,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
259,12462,Harry Himmelberg,greater_western_sydney,0.4254400336758851,0.4305887669755501,0.4058301559441296,0.4027473970740004,0.4118244517147542,0.4220361381856024,0.4174976108652254,0.4135756353188742,0.0226926366018846,0.0226926366018846,0.0051487332996649,0.41331,0.0,0.0,2.0,0.0,3.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
260,12544,Brennan Cox,fremantle,0.440441573417942,0.4795047006726711,0.3967198677887402,0.3864322372813276,0.4080359717359734,0.4323401729974499,0.421538305770127,0.4127939646442867,0.0540093361366144,0.0540093361366144,0.0390631272547291,0.41136,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
261,12875,Heath Chapman,fremantle,0.4034392471095995,0.4084221115649625,0.3969034502213432,0.4323841823160426,0.4208062082334654,0.4077809873905659,0.4135699744318545,0.4122628150542033,0.028944935206443,0.0354807320946993,0.004982864455363,0.41187,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
262,12404,Mitch McGovern,carlton,0.4064369251998577,0.4180955826190242,0.4704002719363945,0.3818240840077443,0.3916692204845896,0.4027449990210407,0.397822430782618,0.4106151001299253,0.0246128411921133,0.0885761879286502,0.0116586574191664,0.40765,0.0,0.0,2.0,0.0,3.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
263,12889,Zach Reid,essendon,0.4037641157166666,0.435688389621358,0.3373176868603716,0.4580999354920165,0.4363656075818764,0.4119144886829688,0.4227816526380389,0.40949236686678,0.0543358197753499,0.1207822486316448,0.0319242739046914,0.40997,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
264,13064,George Wardlaw,north_melbourne,0.3926863623737617,0.4145296267906559,0.4435571728421222,0.3843769560909247,0.3877007186040595,0.3914399514313361,0.3897780701747688,0.3999522322684409,0.0083094062828369,0.0591802167511975,0.0218432644168942,0.40562,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
265,13190,Sam Lalor,richmond,0.3668866823359554,0.3632975476534404,0.4055805125714522,0.434624871277371,0.4075295957008056,0.3770474106771684,0.3905950484654516,0.3983338145125506,0.0677381889414155,0.0677381889414155,-0.0035891346825149,0.39979,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
266,13019,Mac Andrew,gold_coast,0.3808065917158471,0.3875847700892948,0.3812214393054997,0.4256197005279442,0.4076944570031046,0.3875285580376615,0.3964911798000807,0.3965741493180111,0.0448131088120971,0.0448131088120971,0.0067781783734477,0.40066,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
267,12312,Mason Wood,st_kilda,0.3964628443771993,0.4103052942771002,0.3822109494112353,0.3689078301680642,0.3799298358517607,0.3923295922458548,0.3868185894040352,0.3839682104108432,0.0275550142091351,0.0275550142091351,0.0138424498999008,0.37872,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
268,12579,Harry Morrison,hawthorn,0.3693673153522379,0.3725499874765545,0.3884226223938983,0.3529207402192705,0.3594993702724575,0.3669003290822928,0.3636110140556993,0.3674220754640315,0.0164465751329674,0.0355018821746278,0.0031826721243165,0.36525,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
269,12704,Jack Lukosius,port_adelaide,0.3526899789113922,0.343720545106111,0.379578161345813,0.377771961922894,0.3677391687182935,0.3564522763631177,0.361468672965418,0.3668463094523022,0.0250819830115017,0.0268881824344208,-0.0089694338052812,0.36815,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
270,12661,Liam Baker,west_coast,0.3528072040852689,0.411889171409944,0.380826504855867,0.372458866871449,0.3645982017569769,0.3557549535031958,0.3596852860604318,0.3652891462145514,0.0196516627861801,0.0280193007705981,0.0590819673246751,0.36499,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
271,11894,Ryan Lester,brisbane_lions,0.3434568602415686,0.3371489114426771,0.3413308873353557,0.4052412343810206,0.3805274847252399,0.3527245163624863,0.3650813911903768,0.3646561966091343,0.061784374139452,0.0639103470456649,-0.0063079487988915,0.36661,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
272,13033,Judd McVee,fremantle,0.360677651513529,0.3756663560338075,0.3434166603713013,0.3638240969145162,0.3625655187541214,0.3611496183236772,0.3617789074038746,0.3583267091754291,0.0031464454009871,0.0204074365432149,0.0149887045202785,0.35996,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
273,11820,Jake Melksham,melbourne,0.3258757046674382,0.3510084858420533,0.5066284626378545,0.2953961411822807,0.3075879665763438,0.3213037701446647,0.3152078574476332,0.3513584090417164,0.0304795634851575,0.2112323214555738,0.025132781174615,0.34982,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
274,12091,Nick Haynes,carlton,0.3286542214832258,0.3797688888257577,0.3349985085077597,0.3733581896305273,0.3554766023716066,0.335359816705321,0.3443006103347813,0.3455694677396881,0.0447039681473014,0.0447039681473014,0.0511146673425319,0.34891,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
275,12834,Jake Riccardi,greater_western_sydney,0.3432836026168316,0.3557800423102388,0.3315025787006314,0.3240256932045936,0.3317288569694893,0.3403949162049963,0.3365433343225488,0.3341871295393086,0.0192579094122379,0.0192579094122379,0.0124964396934071,0.33069,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
276,13050,Ned Moyle,gold_coast,0.3730932523373851,0.4190176688160495,0.2458659866339247,0.3232710589744755,0.3431999363196353,0.3656199233329488,0.3556554846603651,0.3302100315196726,0.0498221933629096,0.1272272657034604,0.0459244164786643,0.33384,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
277,12551,Zach Guthrie,geelong,0.3174425631681327,0.331927802173229,0.323388255385669,0.3314660661017365,0.325856664928296,0.3195460886081751,0.3223507891948955,0.3235399276384042,0.0140235029336037,0.0140235029336037,0.0144852390050962,0.32314,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
278,11948,Tom Lynch,richmond,0.3431394083164557,0.3677070872217075,0.3492220683222427,0.2728206858841281,0.3009481748570596,0.332591599951607,0.3185278554651415,0.3197443874662987,0.0703187224323275,0.0764013824381145,0.0245676789052517,0.31927,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
279,12809,Mark Keane,adelaide,0.2954357622685333,0.3268538826948741,0.2823906814434214,0.37104472216535,0.3408011382066235,0.3067771062530557,0.3218988982324192,0.3192898820673968,0.0756089598968167,0.0886540407219286,0.0314181204263407,0.32026,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
280,12864,Harry Sharp,melbourne,0.3283210157538223,0.336121556691079,0.3590268214644445,0.2839351649262496,0.3016895052572788,0.3216631381296865,0.312785967964172,0.3189271291062964,0.0443858508275726,0.0750916565381948,0.0078005409372567,0.32294,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
281,13038,Reuben Ginbey,west_coast,0.2882992453336633,0.3589303522788756,0.2850048375834722,0.3769975037304285,0.3415182003717222,0.3016039840931779,0.3193436357725309,0.3186847542224927,0.0886982583967652,0.0919926661469562,0.0706311069452123,0.31867,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
282,12629,Isaac Cumming,adelaide,0.3154140985117374,0.3139937255240969,0.3458175235509234,0.2872869157590633,0.2985377888601326,0.3111950210988361,0.3055695845483012,0.3116502695561385,0.0281271827526741,0.05853060779186,-0.0014203729876405,0.30914,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
283,13087,Elijah Tsatas,essendon,0.3343828145856747,0.3382940311883378,0.2955642908343566,0.2893359863085885,0.307354717619423,0.3276257903441117,0.3186164246886945,0.3108527199384309,0.0450468282770862,0.0450468282770862,0.003911216602663,0.31361,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
284,12557,Cameron Zurhaar,north_melbourne,0.3037532503722565,0.3344519285134302,0.276993351158368,0.3310808179212434,0.3201497909016509,0.3078523855046062,0.3133178990144039,0.3079659191716262,0.0273275675489869,0.0540874667628754,0.0306986781411737,0.30858,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
285,12891,Sam De Koning,geelong,0.3140221679267325,0.3384021143797987,0.300165609112572,0.3042395588554138,0.3081526024839415,0.312554776566035,0.3105982547517712,0.3078269429889395,0.0097826090713186,0.0138565588141604,0.0243799464530662,0.30624,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
