match_id,season,round,player_name,team_id,p3,p2,p1,p0,expected_votes,most_likely,key_drivers
2026_R24_essendon_v_port_adelaide_2026-08-23,2026,24,Jase Burgoyne,port_adelaide,0.5842539173567047,0.27996595168766697,0.1056433841791157,0.030136746776512596,2.418337039624564,3,winning team; disposals=30 (match z=2.0); contested possessions=15 (match z=2.8); clearances=7 (match z=2.5); tackles=8 (match z=2.1); inside 50s=6 (match z=2.1).
2026_R24_melbourne_v_western_bulldogs_2026-08-22,2026,24,Max Gawn,melbourne,0.4101095009435295,0.2763872081565518,0.1675011905278984,0.14600210037202027,1.9506041096715905,3,losing team; disposals=28 (match z=1.8); contested possessions=15 (match z=2.2); clearances=10 (match z=3.1); inside 50s=8 (match z=2.6).
2026_R24_carlton_v_fremantle_2026-08-22,2026,24,Sam Walsh,carlton,0.39990322011143553,0.27814213961876366,0.173334608660745,0.14862003160905582,1.929328548232579,3,winning team; disposals=32 (match z=2.4); contested possessions=13 (match z=2.5); clearances=8 (match z=2.8).
2026_R24_west_coast_v_hawthorn_2026-08-23,2026,24,Will Day,hawthorn,0.33882555630708205,0.2553235435275918,0.17530982402542084,0.23054107613990527,1.7024335800018506,3,winning team; clearances=6 (match z=2.2); contested marks=2 (match z=2.3).
2026_R24_st_kilda_v_gold_coast_2026-08-20,2026,24,Touk Miller,gold_coast,0.33504005079187626,0.2688931487796984,0.19377871857995388,0.20228808184847147,1.7366851685149793,3,winning team; disposals=40 (match z=2.3); contested possessions=12 (match z=1.7).
2026_R3_collingwood_v_greater_western_sydney_2026-03-27,2026,3,Nick Daicos,collingwood,0.932107951196786,0.06393739976046448,0.0037593868407240216,0.00019526220202548128,2.927958039952011,3,winning team; disposals=36 (match z=2.0); contested possessions=12 (match z=2.0); clearances=6 (match z=2.3); tackles=5 (match z=1.6); goals=2 (match z=1.9); inside 50s=12 (match z=4.4).
2026_R3_geelong_v_adelaide_2026-03-26,2026,3,Bailey Smith,geelong,0.8453609350724418,0.13452686254756502,0.01792103752874296,0.0021911648512502116,2.8230575678411984,3,winning team; disposals=40 (match z=3.1); contested possessions=16 (match z=2.9); clearances=6 (match z=2.0); tackles=10 (match z=2.7); inside 50s=7 (match z=2.3).
2026_R3_carlton_v_melbourne_2026-03-29,2026,3,Kysaiah Pickett,melbourne,0.8150618633763336,0.16366327187750423,0.01953259290857637,0.0017422718375858237,2.7920447267925854,3,winning team; disposals=33 (match z=2.5); clearances=6 (match z=1.9); inside 50s=10 (match z=3.6).
2026_R3_fremantle_v_richmond_2026-03-28,2026,3,Caleb Serong,fremantle,0.689763288641419,0.2616108795428833,0.045297392019186825,0.0033284397965108597,2.637809017029211,3,winning team; disposals=32 (match z=2.2); contested possessions=15 (match z=2.6); clearances=9 (match z=4.1); tackles=6 (match z=1.6); goals=2 (match z=1.8); inside 50s=8 (match z=2.8).
2026_R3_st_kilda_v_brisbane_lions_2026-03-28,2026,3,Jarrod Berry,brisbane_lions,0.39038180882934537,0.3288459138904105,0.16980703945996523,0.1109652378202789,1.9986442937288222,3,winning team; disposals=31 (match z=2.2); inside 50s=5 (match z=1.5); marks=10 (match z=2.3).
2026_R3_st_kilda_v_brisbane_lions_2026-03-28,2026,3,Will Ashcroft,brisbane_lions,0.3836426433385705,0.33435032442791096,0.17375164955892225,0.10825538267459633,1.9933802284304558,3,winning team; disposals=31 (match z=2.2); contested possessions=11 (match z=2.1); clearances=10 (match z=4.2); tackles=7 (match z=2.1).
2026_R3_essendon_v_north_melbourne_2026-03-28,2026,3,Luke Davies-Uniacke,north_melbourne,0.3353659055931073,0.26912123237503455,0.1952619161070624,0.20025094592479575,1.7396020976364535,3,winning team; disposals=31 (match z=1.9); contested possessions=11 (match z=2.2); clearances=4 (match z=1.5); inside 50s=7 (match z=2.7); marks=11 (match z=2.0).
2026_R3_port_adelaide_v_west_coast_2026-03-29,2026,3,Harley Reid,west_coast,0.3135835431712735,0.27072123905392836,0.2074343517313083,0.20826086604348987,1.6896274593529856,3,winning team; clearances=6 (match z=2.2).
2026_R4_brisbane_lions_v_collingwood_2026-04-02,2026,4,Will Ashcroft,brisbane_lions,0.7172529768555209,0.21388690445637476,0.054544360665482086,0.014315758022622235,2.6340771001447942,3,winning team; disposals=36 (match z=2.7); contested possessions=15 (match z=3.4); clearances=6 (match z=2.7).
2026_R4_west_coast_v_sydney_2026-04-04,2026,4,Isaac Heeney,sydney,0.7087038811046646,0.27234368250537383,0.04667370026116527,0.0,2.7174727085859067,3,winning team; disposals=26 (match z=1.6); contested possessions=10 (match z=1.7); goals=4 (match z=3.3).
2026_R4_adelaide_v_fremantle_2026-04-03,2026,4,Caleb Serong,fremantle,0.5639597666037657,0.2584927822626433,0.11050403978840319,0.06704341134518786,2.319368904124987,3,winning team; disposals=32 (match z=2.5); contested possessions=13 (match z=1.9); clearances=6 (match z=2.0); tackles=8 (match z=1.9); inside 50s=6 (match z=1.9).
2026_R4_richmond_v_port_adelaide_2026-04-04,2026,4,Zak Butters,port_adelaide,0.5553413194335179,0.27281680587325313,0.11541286631377637,0.056429008379452555,2.3270704363608363,3,winning team; disposals=30 (match z=2.6); contested possessions=10 (match z=1.8); clearances=6 (match z=2.4).
2026_R4_hawthorn_v_geelong_2026-04-06,2026,4,Bailey Smith,geelong,0.5547992659575172,0.2578376193454747,0.11303646118781648,0.07432665350919164,2.2931094977513173,3,losing team; disposals=33 (match z=2.6); contested possessions=14 (match z=2.9); clearances=6 (match z=2.9); inside 50s=8 (match z=2.8).
2026_R4_western_bulldogs_v_essendon_2026-04-05,2026,4,Matthew Kennedy,western_bulldogs,0.4773536624311929,0.39481705475646256,0.10580796846731017,0.02202131434503435,2.327503065273814,3,winning team; disposals=36 (match z=2.3); contested possessions=18 (match z=3.9); clearances=11 (match z=4.0).
2026_R4_western_bulldogs_v_essendon_2026-04-05,2026,4,Marcus Bontempelli,western_bulldogs,0.4189920214405709,0.4257056672403119,0.12562031723220168,0.02968199408691552,2.2340077160345384,2,winning team; disposals=35 (match z=2.2); clearances=7 (match z=2.4); inside 50s=6 (match z=2.4).
2026_R4_melbourne_v_gold_coast_2026-04-05,2026,4,Kysaiah Pickett,melbourne,0.34574255964315376,0.3052553678365674,0.22785684651801824,0.12114522600226052,1.8755952611206144,3,winning team; disposals=25 (match z=1.8); clearances=6 (match z=2.0); inside 50s=10 (match z=4.0).
2026_R4_melbourne_v_gold_coast_2026-04-05,2026,4,Max Gawn,melbourne,0.32827303142634734,0.2986959852141113,0.2333480517471173,0.13968293161242407,1.8155591164543818,3,winning team; contested possessions=16 (match z=3.3).
2026_R5_sydney_v_gold_coast_2026-04-11,2026,5,Isaac Heeney,sydney,0.9609740680375831,0.050064580079287456,0.001985607692888372,0.0,2.9850369719642127,3,winning team; disposals=33 (match z=2.4); contested possessions=18 (match z=2.9); clearances=10 (match z=3.3); tackles=11 (match z=2.7); goals=2 (match z=1.7); inside 50s=7 (match z=2.1).
2026_R5_adelaide_v_carlton_2026-04-09,2026,5,Josh Rachele,adelaide,0.945100240382911,0.05226961723936925,0.0025208159765158426,0.00010932640120394537,2.9423607716039872,3,winning team; disposals=26 (match z=1.5); contested possessions=13 (match z=1.5); clearances=6 (match z=1.7); goals=4 (match z=3.7); inside 50s=6 (match z=2.2).
2026_R5_geelong_v_west_coast_2026-04-12,2026,5,Bailey Smith,geelong,0.8348089017113132,0.1449815636958438,0.018508279609357685,0.001701254983485341,2.8128981121349845,3,winning team; disposals=34 (match z=2.5); clearances=7 (match z=2.2); inside 50s=15 (match z=4.8).
2026_R5_essendon_v_melbourne_2026-04-11,2026,5,Archie Roberts,essendon,0.7757398777866966,0.18317628092405713,0.035027706612013126,0.0060561346772331215,2.7285999018202176,3,winning team; disposals=42 (match z=3.1); marks=15 (match z=2.8).
2026_R5_port_adelaide_v_st_kilda_2026-04-12,2026,5,Nasiah Wanganeen-Milera,st_kilda,0.764649505455567,0.196174096028854,0.034312086614442336,0.004864311901136689,2.720608795038851,3,winning team; disposals=28 (match z=1.9); contested possessions=13 (match z=1.7); clearances=6 (match z=2.1); tackles=9 (match z=2.3); goals=2 (match z=2.1).
2026_R5_north_melbourne_v_brisbane_lions_2026-04-11,2026,5,Lachie Neale,brisbane_lions,0.7193566047510016,0.21133279171027738,0.05428530111339398,0.015025302425327028,2.6350206987869536,3,winning team; disposals=30 (match z=2.4); contested possessions=20 (match z=3.6); clearances=10 (match z=3.9); inside 50s=7 (match z=2.7).
2026_R5_greater_western_sydney_v_richmond_2026-04-12,2026,5,Finn Callaghan,greater_western_sydney,0.47562100728760964,0.2831828156370477,0.1483674384276142,0.09282873864772836,2.1415960915645385,3,winning team; disposals=37 (match z=2.7); contested possessions=17 (match z=2.9); clearances=6 (match z=1.7).
2026_R5_collingwood_v_fremantle_2026-04-10,2026,5,Nick Daicos,collingwood,0.428188628685673,0.25920698900497,0.14993939367846132,0.16266498863089568,1.9529192577454202,3,losing team; disposals=31 (match z=2.6); clearances=5 (match z=1.9); inside 50s=7 (match z=2.9).
2026_R5_hawthorn_v_western_bulldogs_2026-04-11,2026,5,Jai Newcombe,hawthorn,0.398124446403796,0.2831613279206803,0.17116275518469695,0.1475514704908267,1.9318587502374456,3,winning team; disposals=28 (match z=1.7); contested possessions=19 (match z=3.7); clearances=14 (match z=4.5).
2026_R6_geelong_v_western_bulldogs_2026-04-17,2026,6,Jeremy Cameron,geelong,0.9489294114923995,0.05091850805565201,0.0001517887693993291,2.9168254914841395e-07,2.948777039357902,3,winning team; goals=10 (match z=5.9); contested marks=2 (match z=3.5); marks=10 (match z=2.4). Uncertainty: teammate Bailey Smith also had a big disposal count.
2026_R6_carlton_v_collingwood_2026-04-16,2026,6,Nick Daicos,collingwood,0.9470818538829036,0.05032614481217762,0.002474431912728752,0.00011756939219007088,2.9443722831857944,3,winning team; disposals=39 (match z=2.9); contested possessions=16 (match z=3.3); clearances=8 (match z=3.6); inside 50s=8 (match z=2.9).
2026_R6_sydney_v_greater_western_sydney_2026-04-17,2026,6,Nick Blakey,sydney,0.7763873903366476,0.20472357453884446,0.04225796863931758,0.0,2.780867288726949,3,winning team; disposals=34 (match z=2.1).
2026_R6_west_coast_v_fremantle_2026-04-19,2026,6,Jye Amiss,fremantle,0.7178993229053104,0.21468682995935678,0.053761408575971455,0.013652438559361317,2.636833037210616,3,winning team; goals=5 (match z=4.9); contested marks=2 (match z=1.7); marks=10 (match z=1.8). Uncertainty: teammate Jordan Clark also had a big disposal count.
2026_R6_north_melbourne_v_richmond_2026-04-19,2026,6,Harry Sheezel,north_melbourne,0.6397873970067887,0.3130067893159959,0.04299654915197999,0.004209264525235443,2.5883723188043377,3,winning team; disposals=39 (match z=2.7); contested possessions=16 (match z=2.6); clearances=7 (match z=2.6); inside 50s=6 (match z=1.6).
